"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","03.01.2019 11:00 - 03.01.2019 11:30 (CET/CEST)","2851","n/e","n/e","25303","6496","0","n/e","n/e","n/e","155","","495","n/e","n/e","5916","65","n/e","595","n/e","670","900"
"United Kingdom (UK)","03.01.2019 11:30 - 03.01.2019 12:00 (CET/CEST)","2899","n/e","n/e","25300","6579","0","n/e","n/e","n/e","187","","496","n/e","n/e","5914","82","n/e","814","n/e","713","907"
"United Kingdom (UK)","03.01.2019 12:00 - 03.01.2019 12:30 (CET/CEST)","2895","n/e","n/e","25409","6571","0","n/e","n/e","n/e","351","","473","n/e","n/e","5907","81","n/e","936","n/e","716","887"
"United Kingdom (UK)","03.01.2019 12:30 - 03.01.2019 13:00 (CET/CEST)","2861","n/e","n/e","25450","6574","0","n/e","n/e","n/e","679","","463","n/e","n/e","5900","67","n/e","993","n/e","700","885"
"United Kingdom (UK)","03.01.2019 13:00 - 03.01.2019 13:30 (CET/CEST)","2809","n/e","n/e","25455","6569","0","n/e","n/e","n/e","451","","422","n/e","n/e","5893","66","n/e","1020","n/e","648","881"
"United Kingdom (UK)","03.01.2019 13:30 - 03.01.2019 14:00 (CET/CEST)","2819","n/e","n/e","24727","6528","0","n/e","n/e","n/e","483","","489","n/e","n/e","5896","67","n/e","962","n/e","673","920"
"United Kingdom (UK)","03.01.2019 14:00 - 03.01.2019 14:30 (CET/CEST)","2824","n/e","n/e","24750","6654","0","n/e","n/e","n/e","484","","518","n/e","n/e","5895","67","n/e","876","n/e","700","883"
"United Kingdom (UK)","03.01.2019 14:30 - 03.01.2019 15:00 (CET/CEST)","2846","n/e","n/e","24656","6826","0","n/e","n/e","n/e","418","","618","n/e","n/e","5896","67","n/e","714","n/e","721","900"
"United Kingdom (UK)","03.01.2019 15:00 - 03.01.2019 15:30 (CET/CEST)","2764","n/e","n/e","24775","7058","0","n/e","n/e","n/e","533","","712","n/e","n/e","5895","66","n/e","519","n/e","685","888"
"United Kingdom (UK)","03.01.2019 15:30 - 03.01.2019 16:00 (CET/CEST)","2750","n/e","n/e","24871","7132","0","n/e","n/e","n/e","476","","648","n/e","n/e","5894","65","n/e","309","n/e","719","910"
"United Kingdom (UK)","03.01.2019 16:00 - 03.01.2019 16:30 (CET/CEST)","2760","n/e","n/e","24779","7010","0","n/e","n/e","n/e","287","","478","n/e","n/e","5893","65","n/e","140","n/e","735","917"
"United Kingdom (UK)","03.01.2019 16:30 - 03.01.2019 17:00 (CET/CEST)","2770","n/e","n/e","24871","6982","0","n/e","n/e","n/e","251","","744","n/e","n/e","5890","64","n/e","29","n/e","719","960"
"United Kingdom (UK)","03.01.2019 17:00 - 03.01.2019 17:30 (CET/CEST)","2684","n/e","n/e","24923","6794","0","n/e","n/e","n/e","1131","","912","n/e","n/e","5892","65","n/e","1","n/e","650","988"
"United Kingdom (UK)","03.01.2019 17:30 - 03.01.2019 18:00 (CET/CEST)","2769","n/e","n/e","25066","6779","0","n/e","n/e","n/e","898","","952","n/e","n/e","5902","65","n/e","0","n/e","642","1025"
"United Kingdom (UK)","03.01.2019 18:00 - 03.01.2019 18:30 (CET/CEST)","2769","n/e","n/e","24877","6563","0","n/e","n/e","n/e","1502","","980","n/e","n/e","5892","102","n/e","0","n/e","718","1004"
"United Kingdom (UK)","03.01.2019 18:30 - 03.01.2019 19:00 (CET/CEST)","2771","n/e","n/e","25072","6481","0","n/e","n/e","n/e","1346","","1017","n/e","n/e","5857","109","n/e","0","n/e","708","1020"
"United Kingdom (UK)","03.01.2019 19:00 - 03.01.2019 19:30 (CET/CEST)","2773","n/e","n/e","25005","6430","0","n/e","n/e","n/e","1380","","1010","n/e","n/e","5713","71","n/e","0","n/e","713","1073"
"United Kingdom (UK)","03.01.2019 19:30 - 03.01.2019 20:00 (CET/CEST)","2676","n/e","n/e","24955","6311","0","n/e","n/e","n/e","1432","","966","n/e","n/e","5674","70","n/e","0","n/e","743","1085"
"United Kingdom (UK)","03.01.2019 20:00 - 03.01.2019 20:30 (CET/CEST)","2756","n/e","n/e","24875","6678","0","n/e","n/e","n/e","1242","","573","n/e","n/e","5674","70","n/e","0","n/e","707","1129"
"United Kingdom (UK)","03.01.2019 20:30 - 03.01.2019 21:00 (CET/CEST)","2788","n/e","n/e","24832","6455","0","n/e","n/e","n/e","1373","","514","n/e","n/e","5677","68","n/e","0","n/e","739","1142"
"United Kingdom (UK)","03.01.2019 21:00 - 03.01.2019 21:30 (CET/CEST)","2793","n/e","n/e","24779","6138","0","n/e","n/e","n/e","680","","493","n/e","n/e","5691","66","n/e","0","n/e","706","1098"
"United Kingdom (UK)","03.01.2019 21:30 - 03.01.2019 22:00 (CET/CEST)","2781","n/e","n/e","24711","5224","0","n/e","n/e","n/e","184","","460","n/e","n/e","5712","65","n/e","0","n/e","673","1081"
"United Kingdom (UK)","03.01.2019 22:00 - 03.01.2019 22:30 (CET/CEST)","2714","n/e","n/e","24245","4517","0","n/e","n/e","n/e","149","","395","n/e","n/e","5748","64","n/e","0","n/e","687","1176"
"United Kingdom (UK)","03.01.2019 22:30 - 03.01.2019 23:00 (CET/CEST)","2353","n/e","n/e","23354","3486","0","n/e","n/e","n/e","153","","395","n/e","n/e","5888","65","n/e","0","n/e","626","1152"
"United Kingdom (UK)","03.01.2019 23:00 - 03.01.2019 23:30 (CET/CEST)","2464","n/e","n/e","21682","3020","0","n/e","n/e","n/e","239","","409","n/e","n/e","5985","63","n/e","0","n/e","578","1151"
"United Kingdom (UK)","03.01.2019 23:30 - 04.01.2019 00:00 (CET/CEST)","2440","n/e","n/e","20762","2328","0","n/e","n/e","n/e","156","","409","n/e","n/e","6008","63","n/e","0","n/e","513","1116"
"United Kingdom (UK)","04.01.2019 00:00 - 04.01.2019 00:30 (CET/CEST)","1930","n/e","n/e","20247","1288","0","n/e","n/e","n/e","42","","340","n/e","n/e","6012","64","n/e","0","n/e","533","1173"
"United Kingdom (UK)","04.01.2019 00:30 - 04.01.2019 01:00 (CET/CEST)","1360","n/e","n/e","19848","1416","0","n/e","n/e","n/e","0","","320","n/e","n/e","6033","65","n/e","0","n/e","586","1188"
"United Kingdom (UK)","04.01.2019 01:00 - 04.01.2019 01:30 (CET/CEST)","1042","n/e","n/e","19544","1322","0","n/e","n/e","n/e","0","","293","n/e","n/e","6056","66","n/e","0","n/e","604","1262"
"United Kingdom (UK)","04.01.2019 01:30 - 04.01.2019 02:00 (CET/CEST)","1043","n/e","n/e","19560","1205","0","n/e","n/e","n/e","0","","292","n/e","n/e","6069","67","n/e","0","n/e","635","1263"
"United Kingdom (UK)","04.01.2019 02:00 - 04.01.2019 02:30 (CET/CEST)","1051","n/e","n/e","19773","1033","0","n/e","n/e","n/e","0","","272","n/e","n/e","6078","67","n/e","0","n/e","687","1402"
"United Kingdom (UK)","04.01.2019 02:30 - 04.01.2019 03:00 (CET/CEST)","1043","n/e","n/e","19502","875","0","n/e","n/e","n/e","0","","275","n/e","n/e","6092","67","n/e","0","n/e","617","1474"
"United Kingdom (UK)","04.01.2019 03:00 - 04.01.2019 03:30 (CET/CEST)","1035","n/e","n/e","19084","872","0","n/e","n/e","n/e","0","","272","n/e","n/e","6101","66","n/e","0","n/e","391","1478"
"United Kingdom (UK)","04.01.2019 03:30 - 04.01.2019 04:00 (CET/CEST)","1039","n/e","n/e","18875","877","0","n/e","n/e","n/e","0","","273","n/e","n/e","6127","64","n/e","0","n/e","407","1398"
"United Kingdom (UK)","04.01.2019 04:00 - 04.01.2019 04:30 (CET/CEST)","1047","n/e","n/e","18922","867","0","n/e","n/e","n/e","0","","272","n/e","n/e","6130","64","n/e","0","n/e","393","1381"
"United Kingdom (UK)","04.01.2019 04:30 - 04.01.2019 05:00 (CET/CEST)","1039","n/e","n/e","18431","867","0","n/e","n/e","n/e","0","","269","n/e","n/e","6143","63","n/e","0","n/e","346","1405"
"United Kingdom (UK)","04.01.2019 05:00 - 04.01.2019 05:30 (CET/CEST)","1055","n/e","n/e","18046","872","0","n/e","n/e","n/e","0","","269","n/e","n/e","6127","64","n/e","0","n/e","388","1420"
"United Kingdom (UK)","04.01.2019 05:30 - 04.01.2019 06:00 (CET/CEST)","1057","n/e","n/e","18080","860","0","n/e","n/e","n/e","0","","269","n/e","n/e","5984","64","n/e","0","n/e","470","1525"
"United Kingdom (UK)","04.01.2019 06:00 - 04.01.2019 06:30 (CET/CEST)","988","n/e","n/e","18523","876","0","n/e","n/e","n/e","0","","267","n/e","n/e","5954","64","n/e","0","n/e","511","1606"
"United Kingdom (UK)","04.01.2019 06:30 - 04.01.2019 07:00 (CET/CEST)","1071","n/e","n/e","18643","982","0","n/e","n/e","n/e","0","","268","n/e","n/e","5966","68","n/e","0","n/e","640","1622"
"United Kingdom (UK)","04.01.2019 07:00 - 04.01.2019 07:30 (CET/CEST)","1496","n/e","n/e","18648","1478","0","n/e","n/e","n/e","0","","285","n/e","n/e","5962","70","n/e","0","n/e","699","1639"
"United Kingdom (UK)","04.01.2019 07:30 - 04.01.2019 08:00 (CET/CEST)","1972","n/e","n/e","19581","2219","0","n/e","n/e","n/e","0","","284","n/e","n/e","5966","70","n/e","0","n/e","724","1653"
"United Kingdom (UK)","04.01.2019 08:00 - 04.01.2019 08:30 (CET/CEST)","2443","n/e","n/e","21709","2346","0","n/e","n/e","n/e","153","","296","n/e","n/e","5972","69","n/e","0","n/e","779","1683"
"United Kingdom (UK)","04.01.2019 08:30 - 04.01.2019 09:00 (CET/CEST)","2660","n/e","n/e","23338","3162","0","n/e","n/e","n/e","151","","296","n/e","n/e","5968","69","n/e","0","n/e","869","1685"
"United Kingdom (UK)","04.01.2019 09:00 - 04.01.2019 09:30 (CET/CEST)","2574","n/e","n/e","23863","3630","0","n/e","n/e","n/e","150","","395","n/e","n/e","6060","68","n/e","8","n/e","1001","1706"
"United Kingdom (UK)","04.01.2019 09:30 - 04.01.2019 10:00 (CET/CEST)","2795","n/e","n/e","24573","3880","0","n/e","n/e","n/e","182","","445","n/e","n/e","6181","67","n/e","172","n/e","940","1723"
"United Kingdom (UK)","04.01.2019 10:00 - 04.01.2019 10:30 (CET/CEST)","2704","n/e","n/e","25243","4100","0","n/e","n/e","n/e","150","","478","n/e","n/e","6184","64","n/e","328","n/e","914","1703"
"United Kingdom (UK)","04.01.2019 10:30 - 04.01.2019 11:00 (CET/CEST)","2902","n/e","n/e","25459","4047","0","n/e","n/e","n/e","159","","489","n/e","n/e","6197","63","n/e","960","n/e","53","688"
"United Kingdom (UK)","04.01.2019 11:00 - 04.01.2019 11:30 (CET/CEST)","2700","n/e","n/e","25387","4298","0","n/e","n/e","n/e","150","","496","n/e","n/e","6202","68","n/e","1370","n/e","1032","1655"
"United Kingdom (UK)","04.01.2019 11:30 - 04.01.2019 12:00 (CET/CEST)","2762","n/e","n/e","25320","4343","0","n/e","n/e","n/e","150","","496","n/e","n/e","6204","62","n/e","1770","n/e","941","1604"
"United Kingdom (UK)","04.01.2019 12:00 - 04.01.2019 12:30 (CET/CEST)","2612","n/e","n/e","25204","4004","0","n/e","n/e","n/e","153","","439","n/e","n/e","6203","63","n/e","1960","n/e","926","1715"
"United Kingdom (UK)","04.01.2019 12:30 - 04.01.2019 13:00 (CET/CEST)","2610","n/e","n/e","25064","3861","0","n/e","n/e","n/e","150","","441","n/e","n/e","6207","64","n/e","2120","n/e","1002","1740"
"United Kingdom (UK)","04.01.2019 13:00 - 04.01.2019 13:30 (CET/CEST)","2591","n/e","n/e","25054","4107","0","n/e","n/e","n/e","150","","447","n/e","n/e","6205","65","n/e","1970","n/e","1029","1827"
"United Kingdom (UK)","04.01.2019 13:30 - 04.01.2019 14:00 (CET/CEST)","2717","n/e","n/e","25161","4092","2","n/e","n/e","n/e","149","","449","n/e","n/e","6197","66","n/e","2100","n/e","1025","1964"
"United Kingdom (UK)","04.01.2019 14:00 - 04.01.2019 14:30 (CET/CEST)","2734","n/e","n/e","24943","4235","1","n/e","n/e","n/e","203","","450","n/e","n/e","6203","68","n/e","2030","n/e","964","1997"
"United Kingdom (UK)","04.01.2019 14:30 - 04.01.2019 15:00 (CET/CEST)","2715","n/e","n/e","25118","4309","0","n/e","n/e","n/e","150","","431","n/e","n/e","6200","67","n/e","1450","n/e","952","1937"
"United Kingdom (UK)","04.01.2019 15:00 - 04.01.2019 15:30 (CET/CEST)","2726","n/e","n/e","24984","4169","0","n/e","n/e","n/e","450","","450","n/e","n/e","6191","66","n/e","1050","n/e","976","1932"
"United Kingdom (UK)","04.01.2019 15:30 - 04.01.2019 16:00 (CET/CEST)","2724","n/e","n/e","25340","4222","0","n/e","n/e","n/e","187","","464","n/e","n/e","6044","66","n/e","665","n/e","1011","1911"
"United Kingdom (UK)","04.01.2019 16:00 - 04.01.2019 16:30 (CET/CEST)","2734","n/e","n/e","25384","4491","0","n/e","n/e","n/e","177","","497","n/e","n/e","5977","65","n/e","322","n/e","1141","1914"
"United Kingdom (UK)","04.01.2019 16:30 - 04.01.2019 17:00 (CET/CEST)","2905","n/e","n/e","25407","4871","0","n/e","n/e","n/e","150","","511","n/e","n/e","5971","64","n/e","94","n/e","1207","1816"
"United Kingdom (UK)","04.01.2019 17:00 - 04.01.2019 17:30 (CET/CEST)","2904","n/e","n/e","25306","5046","0","n/e","n/e","n/e","46","","585","n/e","n/e","5977","63","n/e","4","n/e","1214","1753"
"United Kingdom (UK)","04.01.2019 17:30 - 04.01.2019 18:00 (CET/CEST)","2841","n/e","n/e","25230","5006","0","n/e","n/e","n/e","690","","692","n/e","n/e","5965","66","n/e","0","n/e","1219","1734"
"United Kingdom (UK)","04.01.2019 18:00 - 04.01.2019 18:30 (CET/CEST)","2706","n/e","n/e","25480","4840","2","n/e","n/e","n/e","811","","744","n/e","n/e","5979","103","n/e","0","n/e","1212","1730"
"United Kingdom (UK)","04.01.2019 18:30 - 04.01.2019 19:00 (CET/CEST)","2792","n/e","n/e","25217","4671","7","n/e","n/e","n/e","1193","","748","n/e","n/e","5973","67","n/e","1","n/e","1123","1755"
"United Kingdom (UK)","04.01.2019 19:00 - 04.01.2019 19:30 (CET/CEST)","2657","n/e","n/e","25375","4706","0","n/e","n/e","n/e","1095","","671","n/e","n/e","5983","67","n/e","0","n/e","1103","1796"
"United Kingdom (UK)","04.01.2019 19:30 - 04.01.2019 20:00 (CET/CEST)","2808","n/e","n/e","25518","4689","0","n/e","n/e","n/e","539","","650","n/e","n/e","5976","70","n/e","0","n/e","1197","1832"
"United Kingdom (UK)","04.01.2019 20:00 - 04.01.2019 20:30 (CET/CEST)","2844","n/e","n/e","25122","4632","0","n/e","n/e","n/e","471","","515","n/e","n/e","6008","70","n/e","0","n/e","1427","1832"
"United Kingdom (UK)","04.01.2019 20:30 - 04.01.2019 21:00 (CET/CEST)","2779","n/e","n/e","24759","4516","0","n/e","n/e","n/e","184","","515","n/e","n/e","6169","71","n/e","0","n/e","1413","1749"
"United Kingdom (UK)","04.01.2019 21:00 - 04.01.2019 21:30 (CET/CEST)","2666","n/e","n/e","24437","3793","0","n/e","n/e","n/e","179","","505","n/e","n/e","6220","70","n/e","0","n/e","1331","1748"
"United Kingdom (UK)","04.01.2019 21:30 - 04.01.2019 22:00 (CET/CEST)","2645","n/e","n/e","23463","3160","0","n/e","n/e","n/e","405","","440","n/e","n/e","6203","69","n/e","0","n/e","1234","1779"
"United Kingdom (UK)","04.01.2019 22:00 - 04.01.2019 22:30 (CET/CEST)","2716","n/e","n/e","23178","2626","0","n/e","n/e","n/e","427","","418","n/e","n/e","6199","68","n/e","0","n/e","1090","1782"
"United Kingdom (UK)","04.01.2019 22:30 - 04.01.2019 23:00 (CET/CEST)","2568","n/e","n/e","22245","1977","0","n/e","n/e","n/e","150","","398","n/e","n/e","6194","64","n/e","0","n/e","1082","1781"
"United Kingdom (UK)","04.01.2019 23:00 - 04.01.2019 23:30 (CET/CEST)","2660","n/e","n/e","21177","1250","0","n/e","n/e","n/e","328","","342","n/e","n/e","6197","64","n/e","0","n/e","1136","1711"
"United Kingdom (UK)","04.01.2019 23:30 - 05.01.2019 00:00 (CET/CEST)","2409","n/e","n/e","19531","1218","0","n/e","n/e","n/e","386","","344","n/e","n/e","6196","63","n/e","0","n/e","1230","1708"
"United Kingdom (UK)","05.01.2019 00:00 - 05.01.2019 00:30 (CET/CEST)","1880","n/e","n/e","18705","758","0","n/e","n/e","n/e","273","","325","n/e","n/e","6199","63","n/e","0","n/e","1222","1664"
"United Kingdom (UK)","05.01.2019 00:30 - 05.01.2019 01:00 (CET/CEST)","1739","n/e","n/e","17857","445","0","n/e","n/e","n/e","0","","326","n/e","n/e","6200","63","n/e","0","n/e","1234","1665"
"United Kingdom (UK)","05.01.2019 01:00 - 05.01.2019 01:30 (CET/CEST)","1263","n/e","n/e","17338","119","0","n/e","n/e","n/e","0","","294","n/e","n/e","6194","65","n/e","0","n/e","1265","1666"
"United Kingdom (UK)","05.01.2019 01:30 - 05.01.2019 02:00 (CET/CEST)","1051","n/e","n/e","17065","119","0","n/e","n/e","n/e","59","","288","n/e","n/e","6201","85","n/e","0","n/e","1403","1640"
"United Kingdom (UK)","05.01.2019 02:00 - 05.01.2019 02:30 (CET/CEST)","1047","n/e","n/e","17273","119","0","n/e","n/e","n/e","0","","276","n/e","n/e","6206","97","n/e","0","n/e","1529","1607"
"United Kingdom (UK)","05.01.2019 02:30 - 05.01.2019 03:00 (CET/CEST)","1046","n/e","n/e","16774","119","0","n/e","n/e","n/e","0","","269","n/e","n/e","6114","69","n/e","0","n/e","1461","1624"
"United Kingdom (UK)","05.01.2019 03:00 - 05.01.2019 03:30 (CET/CEST)","1092","n/e","n/e","16364","119","0","n/e","n/e","n/e","0","","269","n/e","n/e","5981","87","n/e","0","n/e","1468","1626"
"United Kingdom (UK)","05.01.2019 03:30 - 05.01.2019 04:00 (CET/CEST)","1439","n/e","n/e","16506","119","0","n/e","n/e","n/e","0","","267","n/e","n/e","5979","66","n/e","0","n/e","1387","1605"
"United Kingdom (UK)","05.01.2019 04:00 - 05.01.2019 04:30 (CET/CEST)","1436","n/e","n/e","16522","119","0","n/e","n/e","n/e","0","","266","n/e","n/e","5974","66","n/e","0","n/e","1322","1588"
"United Kingdom (UK)","05.01.2019 04:30 - 05.01.2019 05:00 (CET/CEST)","1346","n/e","n/e","16499","120","0","n/e","n/e","n/e","0","","266","n/e","n/e","5967","65","n/e","0","n/e","1268","1522"
"United Kingdom (UK)","05.01.2019 05:00 - 05.01.2019 05:30 (CET/CEST)","1125","n/e","n/e","16210","119","0","n/e","n/e","n/e","0","","266","n/e","n/e","5983","63","n/e","0","n/e","1307","1504"
"United Kingdom (UK)","05.01.2019 05:30 - 05.01.2019 06:00 (CET/CEST)","1227","n/e","n/e","16124","119","0","n/e","n/e","n/e","0","","266","n/e","n/e","5990","63","n/e","0","n/e","1337","1481"
"United Kingdom (UK)","05.01.2019 06:00 - 05.01.2019 06:30 (CET/CEST)","1229","n/e","n/e","15800","119","0","n/e","n/e","n/e","0","","302","n/e","n/e","6086","63","n/e","0","n/e","1326","1540"
"United Kingdom (UK)","05.01.2019 06:30 - 05.01.2019 07:00 (CET/CEST)","1207","n/e","n/e","15882","119","0","n/e","n/e","n/e","0","","303","n/e","n/e","6204","63","n/e","0","n/e","1300","1597"
"United Kingdom (UK)","05.01.2019 07:00 - 05.01.2019 07:30 (CET/CEST)","1094","n/e","n/e","16476","119","0","n/e","n/e","n/e","0","","314","n/e","n/e","6191","64","n/e","0","n/e","1202","1557"
"United Kingdom (UK)","05.01.2019 07:30 - 05.01.2019 08:00 (CET/CEST)","1048","n/e","n/e","17238","119","0","n/e","n/e","n/e","0","","315","n/e","n/e","6204","68","n/e","0","n/e","1161","1605"
"United Kingdom (UK)","05.01.2019 08:00 - 05.01.2019 08:30 (CET/CEST)","1250","n/e","n/e","17945","193","0","n/e","n/e","n/e","167","","328","n/e","n/e","6196","68","n/e","0","n/e","1055","1593"
"United Kingdom (UK)","05.01.2019 08:30 - 05.01.2019 09:00 (CET/CEST)","1562","n/e","n/e","19423","419","0","n/e","n/e","n/e","152","","327","n/e","n/e","6209","67","n/e","0","n/e","1042","1555"
"United Kingdom (UK)","05.01.2019 09:00 - 05.01.2019 09:30 (CET/CEST)","1465","n/e","n/e","20211","529","0","n/e","n/e","n/e","224","","344","n/e","n/e","6204","67","n/e","0","n/e","1022","1553"
"United Kingdom (UK)","05.01.2019 09:30 - 05.01.2019 10:00 (CET/CEST)","1713","n/e","n/e","21577","657","0","n/e","n/e","n/e","206","","389","n/e","n/e","6206","69","n/e","3","n/e","1056","1582"
"United Kingdom (UK)","05.01.2019 10:00 - 05.01.2019 10:30 (CET/CEST)","1716","n/e","n/e","21876","1252","0","n/e","n/e","n/e","217","","420","n/e","n/e","6196","70","n/e","46","n/e","1150","1643"
"United Kingdom (UK)","05.01.2019 10:30 - 05.01.2019 11:00 (CET/CEST)","1656","n/e","n/e","22301","1753","0","n/e","n/e","n/e","384","","433","n/e","n/e","6205","70","n/e","110","n/e","1102","1659"
"United Kingdom (UK)","05.01.2019 11:00 - 05.01.2019 11:30 (CET/CEST)","1712","n/e","n/e","22517","2089","0","n/e","n/e","n/e","160","","434","n/e","n/e","6195","67","n/e","208","n/e","1078","1727"
"United Kingdom (UK)","05.01.2019 11:30 - 05.01.2019 12:00 (CET/CEST)","1749","n/e","n/e","22580","2175","0","n/e","n/e","n/e","415","","456","n/e","n/e","6191","66","n/e","295","n/e","1055","1836"
"United Kingdom (UK)","05.01.2019 12:00 - 05.01.2019 12:30 (CET/CEST)","1736","n/e","n/e","22551","2164","0","n/e","n/e","n/e","512","","490","n/e","n/e","6204","63","n/e","378","n/e","1162","1870"
"United Kingdom (UK)","05.01.2019 12:30 - 05.01.2019 13:00 (CET/CEST)","1731","n/e","n/e","22529","2178","0","n/e","n/e","n/e","550","","494","n/e","n/e","6194","65","n/e","428","n/e","1273","1891"
"United Kingdom (UK)","05.01.2019 13:00 - 05.01.2019 13:30 (CET/CEST)","1728","n/e","n/e","22523","2178","0","n/e","n/e","n/e","755","","489","n/e","n/e","6210","64","n/e","445","n/e","1271","1995"
"United Kingdom (UK)","05.01.2019 13:30 - 05.01.2019 14:00 (CET/CEST)","1731","n/e","n/e","22571","2182","0","n/e","n/e","n/e","719","","490","n/e","n/e","6119","82","n/e","433","n/e","1390","2032"
"United Kingdom (UK)","05.01.2019 14:00 - 05.01.2019 14:30 (CET/CEST)","1737","n/e","n/e","22760","2363","0","n/e","n/e","n/e","717","","486","n/e","n/e","5988","99","n/e","382","n/e","1435","2121"
"United Kingdom (UK)","05.01.2019 14:30 - 05.01.2019 15:00 (CET/CEST)","1715","n/e","n/e","22906","2389","0","n/e","n/e","n/e","461","","446","n/e","n/e","5971","68","n/e","310","n/e","1447","2289"
"United Kingdom (UK)","05.01.2019 15:00 - 05.01.2019 15:30 (CET/CEST)","1686","n/e","n/e","22989","2507","0","n/e","n/e","n/e","374","","434","n/e","n/e","5978","67","n/e","228","n/e","1410","2265"
"United Kingdom (UK)","05.01.2019 15:30 - 05.01.2019 16:00 (CET/CEST)","1749","n/e","n/e","23167","2580","0","n/e","n/e","n/e","203","","435","n/e","n/e","5967","67","n/e","134","n/e","79","973"
"United Kingdom (UK)","05.01.2019 16:00 - 05.01.2019 16:30 (CET/CEST)","1750","n/e","n/e","23070","2900","0","n/e","n/e","n/e","183","","436","n/e","n/e","5976","67","n/e","49","n/e","1262","2005"
"United Kingdom (UK)","05.01.2019 16:30 - 05.01.2019 17:00 (CET/CEST)","1782","n/e","n/e","22885","3435","0","n/e","n/e","n/e","149","","463","n/e","n/e","5995","65","n/e","5","n/e","1281","2067"
"United Kingdom (UK)","05.01.2019 17:00 - 05.01.2019 17:30 (CET/CEST)","1947","n/e","n/e","22617","3751","0","n/e","n/e","n/e","262","","757","n/e","n/e","6143","64","n/e","1","n/e","1337","2091"
